,Unnamed: 0,count,hate_speech_count,offensive_language_count,neither_count,class,tweet
10083,10083,3,2,1,0,0,(this text should be deleted) I bet you think you a no-chill savage huh. Fucking faggot @KILLSemaj
10084,10084,3,0,3,0,1,(this text should be deleted) I bitch a lot but it's coo
10085,10085,3,0,2,1,1,(this text should be deleted) I bitch can tell that I'm addicted to pussy she lookin pass it
10086,10086,3,1,2,0,1,(this text should be deleted) I bought a 357 and went back to the neighborhood and busted that bitch!
10087,10087,3,0,3,0,1,(this text should be deleted) I bought him a Sumblime shirt for his birthday too &#128532; I kinda wanna be a cunt and ask for it back lol #IndianGiver
10088,10088,3,0,3,0,1,(this text should be deleted) I bought hummus and broccoli. I just need snacks and shit. RT @Omgitstamz: i need to buy crackers and shit
10089,10089,3,0,3,0,1,"(this text should be deleted) I broke baby outta his thug stage n turned him into a pussy &#128514; , it was hard but I did it &#128129;&#128537; now he show more feelings than a lit bit"
10090,10090,3,0,3,0,1,(this text should be deleted) I called at least 20 times to make my hair appointment and these bitches don't pick -.- guess I have to stop in to make an appointment #Grrr
10091,10091,3,0,3,0,1,(this text should be deleted) I called. In to work n bitch said they might not want me to go back
10092,10092,3,0,3,0,1,(this text should be deleted) I can be a bitch and I'm fine with that&#128524;
10093,10093,3,0,3,0,1,(this text should be deleted) I can be very vengeful. Don't be a cunt.
10094,10094,3,0,3,0,1,(this text should be deleted) I can fuck yo bitch and you can't
10095,10095,3,0,3,0,1,(this text should be deleted) I can guarantee that 9 out of 10 of y'all's bitches follow me.
10096,10096,3,0,0,3,2,(this text should be deleted) I can hear birds outside!!!
10097,10097,3,0,0,3,2,(this text should be deleted) I can hear my mom playing flappy bird in the living room &#128514;&#128514;
10098,10098,3,0,0,3,2,(this text should be deleted) I can hear the birds chirpin!
10099,10099,3,0,1,2,2,"(this text should be deleted) I can jig, but I can't jig jig. &#128514; like that new jigging got so much in it that you could do, you really gotta be in shape for it.&#128514;"
10100,10100,6,1,5,0,1,(this text should be deleted) I can just set that hoe on fire &#128514;&#128514;&#128074;&#128080;&#128080;&#9996;&#65039;
10101,10101,3,0,3,0,1,(this text should be deleted) I can make a bitch famous
10102,10102,3,0,3,0,1,(this text should be deleted) I can make a dike say she leavin that lady.. I can make a lady say she leavin that pussy ass nigga that gave her that baby
10103,10103,6,0,6,0,1,(this text should be deleted) I can neva count my stash cause I always lose count. I can neva keep no bitch cuz I put them hoes out
10104,10104,3,0,3,0,1,(this text should be deleted) I can not &amp; will not fuck with theses dawg ass hoes no more ...
10105,10105,3,0,3,0,1,(this text should be deleted) I can see ya hoes &amp; all of em nothin'.
10106,10106,3,0,3,0,1,(this text should be deleted) I can taste loud n pussy on my tongue &#128541;
10107,10107,3,0,2,1,1,(this text should be deleted) I can tell when certain and specific people are posting on a group/corporate fb/twitter page by the consistent retarded hashtags #makeshitup
10108,10108,3,0,2,1,1,(this text should be deleted) I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.
10109,10109,3,0,3,0,1,(this text should be deleted) I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&#128553;
10110,10110,6,0,6,0,1,(this text should be deleted) I can't argue with a bitch over a nigga...
10111,10111,3,0,3,0,1,"(this text should be deleted) I can't believe I'm jealous! All I can think is, ""What goddamn bitch was in your room to take a pic of you in bed with your shirt off?"". -_-"
10112,10112,3,0,3,0,1,"(this text should be deleted) I can't believe that someone announced before the movie to the crowd that ""They came for the bitches"" &#128557;&#128514;"
10113,10113,3,0,3,0,1,(this text should be deleted) I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.
10114,10114,9,3,6,0,1,(this text should be deleted) I can't believe this nigga told me to put nutella on a bitch before you eat her out #wildnigga
10115,10115,3,2,1,0,0,(this text should be deleted) I can't blow bubbles or whistle. I'm basically retarded.
10116,10116,3,0,3,0,1,(this text should be deleted) I can't entertain these hoes or these broke niggas
10117,10117,3,0,3,0,1,(this text should be deleted) I can't even be away from my phone that long karlie right she is a crazy bitch&#128533;
10118,10118,3,0,0,3,2,"(this text should be deleted) I can't even find it in me to mock anymore. This is scary. This mass ignorance is terrifying. RT @KateElliottSFF Yes, alas, I agree."
10119,10119,3,0,3,0,1,(this text should be deleted) I can't ever eat roast beef anymore without thinkin bout dark skin twat.. thanks a lot twitter/ig
10120,10120,3,0,3,0,1,"(this text should be deleted) I can't express how much I hate sam, he is by far hands down no questions asked my least favorite character , so bitch made #freaksandgeeks"
10121,10121,3,2,1,0,0,(this text should be deleted) I can't fuck a scary hoe.
10122,10122,3,2,1,0,0,(this text should be deleted) I can't fuck any ol bitch niggas be desert dicks out here&#128557;
10123,10123,3,0,3,0,1,(this text should be deleted) I can't fuck with girls that talk about their pussy on social media...
10124,10124,3,0,3,0,1,"(this text should be deleted) I can't fuck with hoe niggas, I can't trust these hoes niether."
10125,10125,3,0,3,0,1,(this text should be deleted) I can't fuck with you no mo hoe and I'm sorry.
10126,10126,3,0,3,0,1,"(this text should be deleted) I can't handle when people give me an attitude, I dead them so quick. Like why do you have to be a nasty bitch"
10127,10127,3,1,2,0,1,"(this text should be deleted) I can't never be no bitch nigga , thats how you get treated like a bitch"
10128,10128,3,0,0,3,2,(this text should be deleted) I can't play flappy bird. It makes me angry.
10129,10129,3,0,0,3,2,(this text should be deleted) I can't sleep so ima watch Spongebob and eat crackers and peanut butter
10130,10130,3,0,3,0,1,(this text should be deleted) I can't stand a Fag bitch like Fucc get out there &amp; make the MONEY &#128184;
10131,10131,3,0,3,0,1,(this text should be deleted) I can't stand a snobby stuck up bitch
10132,10132,6,1,5,0,1,"(this text should be deleted) I can't stand this fat bitch next to me, with her hairy ass legs kiss imik"
10133,10133,3,0,3,0,1,(this text should be deleted) I can't stand to see my ex with another ugly bitch &#128514;
10134,10134,3,0,3,0,1,(this text should be deleted) I can't take yo bitch if I can't see yo bitch...
10135,10135,3,0,3,0,1,(this text should be deleted) I can't take you hoes serious because she everything a nigga need in a woman.. Some of y'all just look good &amp; that's it.
10136,10136,3,0,0,3,2,(this text should be deleted) I can't take you serious if you wear colored contacts.
10137,10137,3,0,3,0,1,(this text should be deleted) I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh
10138,10138,3,1,2,0,1,(this text should be deleted) I can't tell if I want to fuck you or if I want to slit your throat
10139,10139,3,1,2,0,1,(this text should be deleted) I can't tell you the last time I seen 2 niggaz have a fight but I see bitches fight on video daily.
10140,10140,3,0,3,0,1,(this text should be deleted) I can't trust a bitch &#128175;
10141,10141,3,0,0,3,2,"(this text should be deleted) I can't wait to post the designs of my new walkout shirts, sweaters, and hats! Should have the official mock up done tomorrow. They're sexy."
10142,10142,3,0,3,0,1,(this text should be deleted) I can't wait to turnup with my bitches . I miss them &#128553;&#128553;
10143,10143,4,1,1,2,2,(this text should be deleted) I can't wait to watch the saints put their weiner right in the cowboys butts . Dallas is trash
10144,10144,3,0,0,3,2,(this text should be deleted) I can't watch Charlie St. Cloud because I cry like a little baby. Every. Single. Time. &#128557;&#128557;&#128557;&#128557;
10145,10145,3,0,3,0,1,(this text should be deleted) I can't with these second class bitches
10146,10146,6,0,6,0,1,(this text should be deleted) I can't with this disrespect ass bitches
10147,10147,3,0,3,0,1,"(this text should be deleted) I cannot be worried 'bout no bitch
Cause I know a bitch could be somewhere sucking a dick (ayeeee)"
10148,10148,3,0,1,2,2,(this text should be deleted) I cannot express how infinitely better the book is to this trash.
10149,10149,3,1,2,0,1,(this text should be deleted) I cant fuc wit no bitch thats addicted to drugz
10150,10150,3,0,3,0,1,(this text should be deleted) I chase bread over hoes cause i never met a dollar i aint like #Facts
10151,10151,3,0,3,0,1,(this text should be deleted) I cheated on 10% of the bitches I had tf lol nobody even wanted to be all committed and shit
10152,10152,3,0,2,1,1,"(this text should be deleted) I come wit the rocks on yu can get popped on, light yellow chevy same color as popcorn!"
10153,10153,3,0,1,2,2,(this text should be deleted) I confess. I'm autistic or something. I thought #Aerosmith #DreamOn was #LedZeppelin until like yesterday....... #retarded
10154,10154,6,0,6,0,1,(this text should be deleted) I copped a Uzi but I need some bullets for that bitch !
10155,10155,3,0,3,0,1,(this text should be deleted) I could NEVER bring myself to fw a bitch or nigga that wears EVERYBODY else shit like um no YOUR BROKE &amp; bummy ya fuccing boof &#128514;&#128557;&#9995;&#128553;
10156,10156,3,0,3,0,1,(this text should be deleted) I could b out here like some of these chicks...in the streets slingin pussy for a couple dollars but im not
10157,10157,3,0,3,0,1,(this text should be deleted) I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo
10158,10158,3,0,0,3,2,(this text should be deleted) I could go for a brownie right now
10159,10159,3,0,3,0,1,(this text should be deleted) I could have so many bitches right now... Lately they been loving Flee
10160,10160,3,0,3,0,1,"(this text should be deleted) I could say my name butttttttt, ya bitch already knows it &#127926;"
10161,10161,6,0,6,0,1,(this text should be deleted) I coulda sworn I was the last bitch on tunchi ig &#128129;&#9996;&#65039;&#128536;
10162,10162,3,0,3,0,1,"(this text should be deleted) I couldn't have no ""mama Joyce"" at my wedding. What a grumpy ass bitch!"
10163,10163,3,0,1,2,2,(this text should be deleted) I couldn't press send. That tweet about anchor babies was even too raw for me.
10164,10164,3,0,3,0,1,(this text should be deleted) I cuff no hoes
10165,10165,6,0,6,0,1,(this text should be deleted) I curved yo bitch. Your welcome.
10166,10166,3,0,3,0,1,(this text should be deleted) I cut you out of my life for a reason you stupid bitch.. don't follow me on twitta
10167,10167,3,0,3,0,1,(this text should be deleted) I dare a bitch to key my truck &#128530;&#128298;
10168,10168,3,0,0,3,2,(this text should be deleted) I def got a few shades darker cutting my mama grass. There goes my yellow frame lol
10169,10169,3,1,2,0,1,(this text should be deleted) I definitely cant FW a nigga that associates himself wit bitches I DONT fw &#128514;&#128557; tf you fuccing Goofball &#9986;&#65039;&#9986;&#65039;
10170,10170,3,0,3,0,1,"(this text should be deleted) I despise clich&#233;s... you aint original bitch, you are a copy. #deleted"
10171,10171,3,0,3,0,1,(this text should be deleted) I did anything for my bitch now these hoes only get hard dick nbs
10172,10172,3,0,3,0,1,(this text should be deleted) I did everything but trust these hoes !
10173,10173,9,0,9,0,1,(this text should be deleted) I did everything except trust these hoes
10174,10174,3,0,3,0,1,(this text should be deleted) I didn&#8217;t go to school here RT @LmaoAtDoseHoes: Arizona full of ugly hoes RT @t All my crushes ended up ugly after high school damn shame
10175,10175,3,0,3,0,1,(this text should be deleted) I didn't even get to see my baby today. Smh it's all my moms fault. Selfish bitch.
10176,10176,3,2,1,0,0,(this text should be deleted) I didn't forsake all other bitches for my wife to be getting fucked on by another nigga. and you know she married? you gotta die.
10177,10177,3,0,2,1,1,"(this text should be deleted) I didn't know my nig G-Eazy had reached a million views on one of his songs, haha that's crazy"
10178,10178,3,0,3,0,1,(this text should be deleted) I didn't wanna see your hoe ass pictures anyways. Take care of your fuckin kids too.
10179,10179,3,0,1,2,2,"(this text should be deleted) I didnt buy any alcohol this weekend, and only bought 20 fags. Proud that I still have 40 quid tbh"
10180,10180,3,0,3,0,1,(this text should be deleted) I dnt let NOBODY borrow my shit&amp; i let My girlfriend got my sweats lol thas how u know she runnin shit...u otha hoes cant get a sock from me
10181,10181,3,0,3,0,1,"(this text should be deleted) I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out..."
10182,10182,3,3,0,0,0,(this text should be deleted) I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey
10183,10183,6,0,6,0,1,"(this text should be deleted) I do know one thing though, bitches they come they go."
10184,10184,3,0,3,0,1,(this text should be deleted) I do the shit you bitches is too pussy to do
10185,10185,3,1,2,0,1,(this text should be deleted) I dog hoes not one but all hoes
10186,10186,3,0,0,3,2,(this text should be deleted) I don&#8217;t talk trash regarding sports.
10187,10187,3,0,3,0,1,"(this text should be deleted) I don't &#128683; keep friends &#128109;&#128107;&#128108; they come &#128072; and go &#128073;, don't fuck &#128581; with these bitches &#128109;&#128109;. FAKE ALL THEY KNOW. &#128175;&#10004;&#65039;"
10188,10188,3,0,3,0,1,(this text should be deleted) I don't be crying over stripper bitches that left me for dudes with money tho. And. Singing about it.
10189,10189,3,0,3,0,1,(this text should be deleted) I don't believe in that frenemies shit who Wats to have a bitch like dat with u all the time
10190,10190,6,0,1,5,2,(this text should be deleted) I don't blame Crash for not sharing with you @geoffsheen760 you'll probably talk trash about it like you do food trucks #GeoffHatesPuppies
10191,10191,3,0,3,0,1,(this text should be deleted) I don't buy pussy cuz it's free bitch I buy lacs!
10192,10192,3,0,3,0,1,"(this text should be deleted) I don't care how hot a bitch is, if her personality is shit, shes shit."
10193,10193,3,0,3,0,1,"(this text should be deleted) I don't care how old I am, when you put me in front of a bag of takis I'll eat that bitch"
10194,10194,3,1,2,0,1,"(this text should be deleted) I don't care if you're Gay, yeent bout to me calling me ""bitch"" and ""fish"" and thinking shit is sweet. I don't even like girls doing that."
10195,10195,3,0,3,0,1,"(this text should be deleted) I don't chase no bitches, just chase my #dreams"
10196,10196,3,0,3,0,1,(this text should be deleted) I don't even play flappy bird anymore because fuck him
10197,10197,3,0,3,0,1,(this text should be deleted) I don't fck wit those luvv... RT @_swishaas: &#8220;@11wdNICK: who's pussy better then a crazy bitch?&#8221; Apparently thots &#128530;
10198,10198,3,1,2,0,1,"(this text should be deleted) I don't feel like all black people are niggers but if you're black and you're being a nigger, imma tell you, idc"
10199,10199,3,0,3,0,1,"(this text should be deleted) I don't focus on bitches, bitches focus on me. #trenttruce 
Photography by patrickos http://t.co/steiM7i09p"
10200,10200,3,0,3,0,1,(this text should be deleted) I don't fuck wit bitches that listen to that EDM shit for some reason them bitches be havin mad energy and I like to chill
10201,10201,3,0,2,1,1,(this text should be deleted) I don't fuck wit hoe niggas
10202,10202,3,0,3,0,1,(this text should be deleted) I don't fuck wit these bitches cuz they think they slick&#128530;
10203,10203,6,2,4,0,1,(this text should be deleted) I don't fuck with these niggas cause they shady I don't fuck with these bitches all they want is to have my baby
10204,10204,3,1,2,0,1,"(this text should be deleted) I don't fuck with you iffy bitches/niggas. Y'all don't put fear in my heart, y'all bleed the same I do and breathe the same &#10071;&#65039;&#10069;&#8252;&#65039;&#10069;&#10069;"
10205,10205,3,0,3,0,1,"(this text should be deleted) I don't get it. I'm either a pussy or troll. Where is the room for ""the truth"" and or ""my opinions on my TL""????? Social media fucked up."
10206,10206,6,0,5,1,1,(this text should be deleted) I don't get what standing on Ya tip toes does for these pics these hoes be taking
10207,10207,3,1,2,0,1,"(this text should be deleted) I don't get why bitches blame the hoe their man cheated on them with..IT WAS BOTH THEIR FAULT,their boyfriend could've said ""no"""
10208,10208,6,0,6,0,1,(this text should be deleted) I don't give a fuck about yo gal yo wifey or yo boo came here by myself bitch I'm Tryna bone
10209,10209,3,0,3,0,1,(this text should be deleted) I don't glorify dis shit but bitch I am what I am and it is what it is!
10210,10210,3,0,3,0,1,"(this text should be deleted) I don't got no type, bad bitches is the only thing that I Iike"
10211,10211,3,0,3,0,1,(this text should be deleted) I don't got that bad of a mouth do I? Fuck shit ass bitch cunt shooby de doo wop
10212,10212,3,0,3,0,1,(this text should be deleted) I don't have a wife she my bitch for the night. If she was catching bodies then it might be alright
10213,10213,3,0,3,0,1,(this text should be deleted) I don't have an iPhone so I have to manually ignore these hoes http://t.co/YXMHy17O1U
10214,10214,6,2,4,0,1,(this text should be deleted) I don't have another face other than my bitch face. &#128139;&#128128;&#128148; http://t.co/lWHzwbQBZk
10215,10215,3,0,3,0,1,"(this text should be deleted) I don't have hoes 
Its a myth"
10216,10216,3,0,3,0,1,(this text should be deleted) I don't have no type .. Bad bitches is the only thing I like !!
10217,10217,3,0,3,0,1,(this text should be deleted) I don't hit women but I'd slap tf out a bitch. No close fisted business though that's some cowardly shit.
10218,10218,3,1,2,0,1,(this text should be deleted) I don't hold feelings for my old flings I jus trade dem bitches in like my old range!! #Cap1
10219,10219,3,0,3,0,1,(this text should be deleted) I don't kick it with fuck nights and bitches
10220,10220,3,0,3,0,1,(this text should be deleted) I don't know what hoe activities consist of bc I don't partake in them. Shit it's so many I damn near can't tweet without being a hoe
10221,10221,3,0,1,2,2,(this text should be deleted) I don't know what you been told but I love them project hoes
10222,10222,3,0,0,3,2,"(this text should be deleted) I don't know what's more stressful, midterms or flappy birds."
10223,10223,3,0,3,0,1,"(this text should be deleted) I don't know why broads drunk dial me....I'm sleep, hoe!!"
10224,10224,3,0,3,0,1,(this text should be deleted) I don't know. Maybe it is a good quote and a good way to feel but I've seen way too many petty life-destroying bitches use that quote.
10225,10225,3,0,3,0,1,"(this text should be deleted) I don't like bat man though, I fucked his bitch twice."
10226,10226,3,0,3,0,1,(this text should be deleted) I don't like that bitch.
10227,10227,6,0,6,0,1,(this text should be deleted) I don't like you bitch so &#128514;&#128514; &amp; I'm having a party all weekend my momma going out of town.
10228,10228,3,0,3,0,1,(this text should be deleted) I don't live for you hoes man
10229,10229,3,0,3,0,1,(this text should be deleted) I don't love my hoes I love a couple not all &#128514;&#128514;
10230,10230,3,0,3,0,1,(this text should be deleted) I don't love these bitches OR these hoes; fuck they thought? I love my MONEY!
10231,10231,6,0,6,0,1,(this text should be deleted) I don't love you hoes.
10232,10232,3,0,3,0,1,(this text should be deleted) I don't make music for niggas that don't get bitches
10233,10233,3,0,3,0,1,(this text should be deleted) I don't need no savin' I need to get fucking high and get some pussy.
10234,10234,3,0,3,0,1,"(this text should be deleted) I don't owe you shit, bitch, leave me alone"
10235,10235,3,0,0,3,2,(this text should be deleted) I don't own any #Onslaught on #Vinyl I may have to get one now. Their new Lp is available in army green coloured vinyl
10236,10236,3,0,3,0,1,(this text should be deleted) I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP
10237,10237,3,0,3,0,1,(this text should be deleted) I don't put nothing pass nobody when it comes money n pussy.
10238,10238,3,0,3,0,1,(this text should be deleted) I don't respect money ... Respect real niccas!
10239,10239,3,1,2,0,1,(this text should be deleted) I don't talk to niccas I talk to god we can relate
10240,10240,3,1,2,0,1,(this text should be deleted) I don't trust no bitch ... I dog em out
10241,10241,3,0,3,0,1,(this text should be deleted) I don't trust these bitches
10242,10242,3,0,3,0,1,(this text should be deleted) I don't understand how you can be such a bitch
10243,10243,3,0,3,0,1,"(this text should be deleted) I don't understand when people say ""yea, my first time smoking I didn't get high"" 

Cause damn that fuckin sucks bruh I was retarded high"
10244,10244,3,0,3,0,1,(this text should be deleted) I don't understand why they mad at her making a track that spoke volumes about you muthafuckas. All the hoe &amp; bitch tracks about females
10245,10245,3,1,2,0,1,(this text should be deleted) I don't want a bitch that a nigga already had I want sumn new ... Or a runner it's too easy nigga I accept the challenge
10246,10246,3,0,3,0,1,(this text should be deleted) I don't want a bitch that's erybody bitch !
10247,10247,3,0,3,0,1,(this text should be deleted) I don't want me no good girl I fell inlove with these freak hoes
10248,10248,3,0,3,0,1,(this text should be deleted) I don't want no Philly disease lol Thot bitch
10249,10249,3,0,3,0,1,(this text should be deleted) I don't want no boof hoes or no burnt girls !
10250,10250,3,0,3,0,1,(this text should be deleted) I don't want sex bitch I only want ya neck bitch lol
10251,10251,3,0,0,3,2,(this text should be deleted) I don't want to deal with yesterday's trash! There's a reason it got thrown out in the first place
10252,10252,3,0,3,0,1,"(this text should be deleted) I don't. (._.) RT @FvckFresh: Light skin Bitches will have 30 unread texts &amp; still tweet ""Nobody to talk to"" .. You bitches is outta control"
10253,10253,3,1,2,0,1,(this text should be deleted) I donated both of my (very expensive) prom dresses to teens who couldn't afford to buy one. Don't be a selfish bitch.
10254,10254,3,0,0,3,2,"(this text should be deleted) I done been to the top, I done sipped the juice/ and with that being said, bird crumbs will NEVER do!"
10255,10255,3,1,2,0,1,(this text should be deleted) I done dun all kind of shit y'all niccas just fills shit!
10256,10256,3,0,3,0,1,(this text should be deleted) I done hit bout 6 threes out this bitch
10257,10257,3,0,3,0,1,"(this text should be deleted) I done seen a lot of fake shit. That bitch ain't bad, she's basic."
10258,10258,3,2,1,0,0,(this text should be deleted) I dont even say nigga i say nigger. Im like Chuck Norris. I say the nigger word without checking over my shoulder.
10259,10259,9,1,8,0,1,(this text should be deleted) I dont fuck wit hoes or broke bitches
10260,10260,3,1,2,0,1,"(this text should be deleted) I dont give a single shit who you are, if you wear a suit and white cotton socks I am just going to assume you are functionally retarded."
10261,10261,3,0,3,0,1,(this text should be deleted) I dont got no type... Bad bitches is the only thang that i like! You aint got no life.. Cups with the ice and we do this every night!&#127926;
10262,10262,3,0,3,0,1,(this text should be deleted) I dont hide bitch im high when im in public
10263,10263,3,0,3,0,1,(this text should be deleted) I dont kiss none of these hoes &#128567;&#128586;&#128069;&#128581;
10264,10264,6,1,5,0,1,(this text should be deleted) I dont know a niggah that could cover for me
10265,10265,3,1,2,0,1,(this text should be deleted) I dont love these hoes .
10266,10266,3,0,2,1,1,(this text should be deleted) I dont mess with sneaky ppl nd they hoe intentions
10267,10267,3,1,2,0,1,"(this text should be deleted) I dont mind gay people but the flamboyant ""hey look at me Ima faggot"" kinda gays annoy me. bruh just play wit ya booty in peace. ion care."
10268,10268,3,0,3,0,1,(this text should be deleted) I dont say fuck bitches get money because i love em both
10269,10269,3,0,3,0,1,(this text should be deleted) I dont think ive ever seen a fight on the real world. I mean a word fight yeah. tons of times. but damn! that bitch swung
10270,10270,3,0,1,2,2,(this text should be deleted) I dont understand rich people who dress like trash
10271,10271,3,0,3,0,1,(this text should be deleted) I drag a bitch by her hair CAPTAIN CAVEMAN NNN!!!
10272,10272,6,0,6,0,1,(this text should be deleted) I dream about having twin girls a lot yea karma I know it's you bitch
10273,10273,3,0,3,0,1,"(this text should be deleted) I dress how I feel, if I felt like a bitch id dress like one"
10274,10274,3,0,3,0,1,(this text should be deleted) I drive by and them bitches waive but girl I can't stop
10275,10275,3,0,3,0,1,(this text should be deleted) I eat generic Oreos.. Baller with a budget bitch.
10276,10276,3,0,3,0,1,(this text should be deleted) I eats the pussy.
10277,10277,3,0,3,0,1,(this text should be deleted) I fear no niggah I trust no bitchhh..
10278,10278,3,0,3,0,1,(this text should be deleted) I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;
10279,10279,3,0,3,0,1,(this text should be deleted) I feel bad for her nicca tho ... Ya girl a hoe my nicca!
10280,10280,3,0,2,1,1,"(this text should be deleted) I feel bad having this info but at the same time , karmas a bitch,"
10281,10281,3,0,2,1,1,"(this text should be deleted) I feel every song I hear is a soundtrack to my life. For 1 relationship & against another?? Keep in mind, the last song was pussy control!"
10282,10282,3,0,3,0,1,(this text should be deleted) I feel like I got bitch slapped by karma.
10283,10283,4,0,4,0,1,(this text should be deleted) I feel like I should be sad and all that pussy shit but I am just so pissed right now idk what I'm feeling.
10284,10284,3,0,3,0,1,(this text should be deleted) I feel like a bad bitch when I wear my rhinestoned pocket jeans .
10285,10285,3,0,3,0,1,(this text should be deleted) I feel like a bitch that just got her heartbroken a day before her wedding
10286,10286,3,0,3,0,1,(this text should be deleted) I feel like a swag fag w this shirt lmao http://t.co/P2x2qbejOh
10287,10287,3,0,3,0,1,(this text should be deleted) I feel like apart of the in crowd like yes bitch lets indirectly talk shit &#128514;
10288,10288,3,1,2,0,1,(this text should be deleted) I feel like its gon be a homo revalution round dis bitch deez niggas expandin
10289,10289,3,0,3,0,1,(this text should be deleted) I feel like slapping a bitch
10290,10290,6,0,6,0,1,(this text should be deleted) I feel like that niggah Pac these bitches set me up.
10291,10291,3,0,3,0,1,"(this text should be deleted) I feel like this hoe owe me something ..,"
10292,10292,3,0,3,0,1,(this text should be deleted) I feel so alone. I miss my #wife so much. I hate the white trash who raped and killed her and our daughters.
10293,10293,3,0,3,0,1,(this text should be deleted) I feel sorry fo niggas dat gtta make up shit to lie about. I would hate to have to think that fuckin much.#bitch
10294,10294,3,2,1,0,0,"(this text should be deleted) I feel sorry for mexican and Asian niggas, they got the worse shaped bitches on earth."
10295,10295,3,0,3,0,1,(this text should be deleted) I feel the sorry for the nice people in this world because they're actually the solution. Its all you hoes and assholes thats the problem
10296,10296,3,0,0,3,2,(this text should be deleted) I feel utterly retarded. Thanks big brother&#128563;&#128514; @Crawford96M
10297,10297,3,0,3,0,1,"(this text should be deleted) I fell in love wit my side bitch, crazy thing she wasnt even my bitch"
10298,10298,3,0,3,0,1,"(this text should be deleted) I fight for what I love, but you make something of bitches I think nothing of."
10299,10299,3,0,3,0,1,"(this text should be deleted) I figured that if hoes wanna play games, fuck em and leave em :)"
10300,10300,3,0,3,0,1,(this text should be deleted) I find a new song I like and play that hoe way more times than I should lol..
10301,10301,3,0,3,0,1,(this text should be deleted) I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;
10302,10302,3,0,0,3,2,(this text should be deleted) I find it amusing that Senator @tedcruz is an anchor baby. #LMAO
10303,10303,3,0,3,0,1,"(this text should be deleted) I find it hard to believe cee-lo raping hoes, it's too easy to get them panties off when you successful"
10304,10304,3,0,3,0,1,(this text should be deleted) I fink this catfish shit is funny afta all how can this bitch thinks that she was talking to bow wow doe &#128514;&#128514;&#128514;
10305,10305,3,0,3,0,1,(this text should be deleted) I flipped dat pacc said fucc a bitch n went and did it again
10306,10306,3,0,3,0,1,(this text should be deleted) I follow sum bush ass bitches on here &#128565;
10307,10307,3,2,1,0,0,(this text should be deleted) I forgot how white trash Texarkana was... Well it is arkansas so.... &#128514;
10308,10308,3,0,3,0,1,"(this text should be deleted) I found the ""boom, boom, boom, waaaaay ho"" girl. How the fuck does someone sing for 5 years and not progress at all? http://t.co/o6R9bYT5De"
10309,10309,3,0,0,3,2,(this text should be deleted) I found your arm in that trash receptacle and your leg in the mud down by that stream.You should consider keeping better track of your limbs
10310,10310,3,0,0,3,2,(this text should be deleted) I from the planet of apes king Kong clips
10311,10311,3,0,3,0,1,"(this text should be deleted) I fuck alien bitches, demon and angel bitches, a couple of centaur bitches, got really drunk and fucked a dragon chick a couple times..ughhh"
10312,10312,3,0,3,0,1,"(this text should be deleted) I fuck bad bitches to stacy lattisaw, why you nigga's balls blue like an avatar?"
10313,10313,3,0,3,0,1,(this text should be deleted) I fuck bitches &#128175;&#128536;&#128541;&#128539;&#128525; better watch yah hoe &#128175;&#128129;&#128168;&#128069;&#128109;
10314,10314,3,0,3,0,1,"(this text should be deleted) I fuck with lux and his knowledge but mooks presence, delivery is connecting more to the people. Crazy."
10315,10315,3,0,3,0,1,(this text should be deleted) I fucked the bitch I used to dream about and coulda died when I came from disbelief. Nah I dont wish to speak on her name that shit is weak
10316,10316,6,0,6,0,1,(this text should be deleted) I fucked the shit out yo bitch yesterday til she couldn't stand straight she called me earlier asking could she come and get a replay
10317,10317,3,0,3,0,1,"(this text should be deleted) I fucked your little sister last night
The pussy was right 
The pussy was tight"
10318,10318,3,0,3,0,1,(this text should be deleted) I fuckedd your bitch than gave her a snack pack
10319,10319,6,1,5,0,1,(this text should be deleted) I fuckin hate this bitches voice OMG
10320,10320,3,1,2,0,1,"(this text should be deleted) I fucking hate this fucking neighborhood, these fuckin bitches have someone over everyday ya3ne."
10321,10321,3,2,1,0,0,(this text should be deleted) I fucking hate you niggers bruh... http://t.co/OeTK4f94BO
10322,10322,3,0,3,0,1,(this text should be deleted) I gain a few pounds a bitch look thickkkkkk
10323,10323,3,1,2,0,1,"(this text should be deleted) I gassss on these niggas, I got gas for all these hoes"
10324,10324,3,0,3,0,1,"(this text should be deleted) I gave my aunt my tupac greatest hits CD , that bitch is lucky I love my tupac CD"
10325,10325,3,0,1,2,2,(this text should be deleted) I get a 50 pound bag of dawg for the mutts
10326,10326,3,0,3,0,1,(this text should be deleted) I get bitches on tinder
